45     11     0.00272543027766 -0.000157921777723
46     11     0.00111033699998 -0.000154155131754
47     11     0.000424300239519 -0.000152380519383
48     11     0.000151816812966 -0.00015171826152
49     11     5.11687111812e-05 -0.000151130022296
50     11     1.72932417948e-05 -0.000149901305414
51     11     7.41238332253e-06 -0.000147979985498
52     11     7.12947701596e-06 -0.000143720118308
53     11     9.71262105205e-06 -0.000137488405795
54     11     1.59904593271e-05 -0.000126331568844
55     11     2.23058811369e-05 -0.000111533962115
56     11     3.14950624017e-05 -8.98831271573e-05
57     11     3.86387570352e-05 -6.41113604982e-05
58     11     4.58741552044e-05 -3.30003870923e-05

1     12     -0.000141436986354 -9.23018842021e-05
2     12     -0.000130149539569 -0.00017657689528
3     12     -0.000113511961467 -0.000251447945664
4     12     -8.84144147408e-05 -0.000308356062797
5     12     -6.75275483713e-05 -0.000353524566057
6     12     -4.46528276756e-05 -0.000381957257927
7     12     -3.09756697364e-05 -0.00040231110541
8     12     -2.09411363163e-05 -0.000412806838694
9     12     -2.54450120023e-05 -0.000419677500941
10     12     -5.50298919056e-05 -0.000422563475031
11     12     -0.000154091470176 -0.000424517847464
12     12     -0.000425621982693 -0.000425621982693
13     12     -0.00111287129929 -0.00042810249338
14     12     -0.00272987339648 -0.000432512594575
15     12     -0.00629063743659 -0.000446291939597
16     12     -0.013626087698 -0.000470381259385
17     12     -0.0278000248065 -0.000533203261511
18     12     -0.0534522778181 -0.000628748525905
19     12     -0.0970231381151 -0.000835812013058
20     12     -0.166315574667 -0.00110262080868
21     12     -0.269616687731 -0.00158088455793
22     12     -0.413441059703 -0.00207270009255
23     12     -0.600359789643 -0.0027762711289
24     12     -0.825644172584 -0.00323890706694
25     12     -1.07623670112 -0.00365799826937
26     12     -1.32977165705 -0.00343301693164
27     12     -1.55820743957 -0.00282958677183
28     12     -1.73162554138 -0.00154359166212
29     12     -1.82544866754 0
30     12     1.82544866754 -0.00154359166212
31     12     1.73162554138 -0.00282958677183
32     12     1.55820743957 -0.00343301693164
33     12     1.32977165705 -0.00365799826937
34     12     1.07623670112 -0.00323890706694
35     12     0.825644172584 -0.0027762711289
36     12     0.600359789643 -0.00207270009255
37     12     0.413441059703 -0.00158088455793
38     12     0.269616687727 -0.00110262081255
39     12     0.166315574659 -0.000835812020972
40     12     0.0970231379412 -0.00062874869806
41     12     0.0534522774604 -0.000533203607676
42     12     0.0278000213865 -0.000470384667933
43     12     0.0136260812157 -0.000446298594886
44     12     0.00629059833081 -0.000432552572604
45     12     0.00272980549667 -0.000428177353586
46     12     0.00111258085965 -0.000425933493922
47     12     0.000425163472198 -0.000425070261243
48     12     0.000152612292863 -0.000424274781345
49     12     5.29281366273e-05 -0.000422515355899
50     12     2.01497684371e-05 -0.000419658829257
51     12     1.42670840377e-05 -0.000412804128542
52     12     1.76234241029e-05 -0.000402310181455
53     12     3.00656323944e-05 -0.000381957170113
54     12     4.44230895638e-05 -0.000353524539876
55     12     6.74743594441e-05 -0.000308356061569
56     12     8.8403178624e-05 -0.000251447945346
57     12     0.000113509807101 -0.00017657689528
58     12     0.000130149166282 -9.23018842021e-05

1     13     -0.000379750449873 -0.000238313463519
2     13     -0.000354500238896 -0.000462664162846
3     13     -0.000301379124278 -0.000650531325657
4     13     -0.000245680865292 -0.000807797776208
5     13     -0.000177576668157 -0.000917846895994
6     13     -0.000127284453223 -0.00100047852154
7     13     -7.89952827715e-05 -0.00104849813458
8     13     -5.36589557997e-05 -0.00108121595406
9     13     -4.10377408603e-05 -0.00109680868292
10     13     -6.48164357446e-05 -0.00110659522676
11     13     -0.000157887032022 -0.0011103907886
12     13     -0.00042810249338 -0.00111287129929
13     13     -0.00111415202004 -0.00111415202004
14     13     -0.00273261076363 -0.00111688938719
15     13     -0.00629505760118 -0.00112130955179
16     13     -0.0136392366023 -0.00113445845609
17     13     -0.0278207749809 -0.00115520863049
18     13     -0.0535036105761 -0.00120654138849
19     13     -0.0970921809044 -0.00127558417788
20     13     -0.166456455635 -0.0014164651458
21     13     -0.269769817462 -0.00156959487644
22     13     -0.41369471307 -0.0018232482434
23     13     -0.600548580812 -0.0020120394126
24     13     -0.825872332353 -0.00224019918159
25     13     -1.0762219006 -0.00222539866259
26     13     -1.32963674873 -0.00209049034213
27     13     -1.5576992512 -0.00158230197109
28     13     -1.73093273644 -0.000889497027229
29     13     -1.82455917052 0
30     13     1.82455917052 -0.000889497027229
31     13     1.73093273644 -0.00158230197109
32     13     1.5576992512 -0.00209049034213
33     13     1.32963674873 -0.00222539866259
34     13     1.0762219006 -0.00224019918159
35     13     0.825872332353 -0.0020120394126
36     13     0.600548580812 -0.0018232482434
37     13     0.413694713067 -0.00156959487939
38     13     0.269769817455 -0.00141646515176
39     13     0.166456455488 -0.00127558432273
40     13     0.0970921805849 -0.00120654167906
41     13     0.0535036073404 -0.00115521179908
42     13     0.0278207684986 -0.00113446468706
43     13     0.0136391952322 -0.0011213506705
44     13     0.00629498134332 -0.00111696765798
45     13     0.00273226566328 -0.00111450749138
46     13     0.00111357046039 -0.00111351789064
47     13     0.000426114997637 -0.0011125663652
48     13     0.000154850873323 -0.00111032778474
49     13     5.66873497021e-05 -0.00110656857166
50     13     2.99136821168e-05 -0.00109680465798
51     13     2.98572860273e-05 -0.00108121445599
52     13     5.03398930347e-05 -0.00104849798706
53     13     7.80851460734e-05 -0.00100047847338
54     13     0.000127054669282 -0.000917846893666
55     13     0.000177523477565 -0.000807797775545
56     13     0.000245669628512 -0.000650531325657
57     13     0.000301376969912 -0.000462664162846
58     13     0.00035449986561 -0.000238313463519

1     14     -0.000966075173833 -0.000586324723959
2     14     -0.000892021021934 -0.001123845507
3     14     -0.000777129906013 -0.00159959628873
4     14     -0.000612152028759 -0.0019660674522
5     14     -0.000466747219519 -0.00225523800356
6     14     -0.000313998782902 -0.00244195233324
7     14     -0.000211876344788 -0.00257483339526
8     14     -0.000125044011947 -0.0026462184514
9     14     -8.74730051334e-05 -0.00269265371568
10     14     -8.5271852103e-05 -0.00271310913204
11     14     -0.000170241195274 -0.00272546329529
12     14     -0.000432512594575 -0.00272987339648
13     14     -0.00111688938719 -0.00273261076363
14     14     -0.00273380835737 -0.00273380835737
15     14     -0.00629720625245 -0.00273595700864
16     14     -0.0136422134491 -0.00273893385539
17     14     -0.0278286854111 -0.00274684428553
18     14     -0.0535140985801 -0.00275733228954
19     14     -0.0971150210338 -0.0027801724189
20     14     -0.166478336873 -0.00280205365697
21     14     -0.269806143012 -0.00283837920715
22     14     -0.413701483615 -0.00284514975282
23     14     -0.60053950139 -0.00283607033114
24     14     -0.825757378496 -0.00272111647395
25     14     -1.07601355746 -0.00251277334073
26     14     -1.32923245648 -0.00210848109242
27     14     -1.55714280577 -0.00155203566641
28     14     -1.73019715423 -0.000816453461075
29     14     -1.82374271705 0
30     14     1.82374271705 -0.000816453461075
31     14     1.73019715423 -0.00155203566641
32     14     1.55714280577 -0.00210848109242
33     14     1.32923245648 -0.00251277334073
34     14     1.07601355746 -0.00272111647395
35     14     0.825757378496 -0.00283607033114
36     14     0.600539501388 -0.00284514975483
37     14     0.41370148361 -0.00283837921112
38     14     0.2698061429 -0.00280205376609
39     14     0.166478336618 -0.00278017263548
40     14     0.0971150182947 -0.00275733492572
41     14     0.053514092797 -0.00274684946909
42     14     0.0278286463053 -0.00273897166233
43     14     0.0136421371912 -0.00273602970331
44     14     0.00629684078147 -0.00273417026516
45     14     0.00273315367326 -0.00273328225517
46     14     0.00111451849762 -0.00273233421794
47     14     0.000428638840452 -0.00272981037512
48     14     0.000159226779436 -0.00272543446901
49     14     6.90174806537e-05 -0.00271310433806
50     14     5.03662296399e-05 -0.00269265179053
51     14     7.62908336167e-05 -0.00264621824294
52     14     0.00012172481453 -0.00257483332145
53     14     0.000210966138195 -0.00244195232933
54     14     0.000313768996271 -0.00225523800234
55     14     0.000466694027703 -0.0019660674522
56     14     0.000612140791979 -0.00159959628873
57     14     0.000777127751647 -0.001123845507
58     14     0.000892020648647 -0.000586324723959

1     15     -0.00230727773408 -0.00134120256024
2     15     -0.00215120387778 -0.00260038541609
3     15     -0.00183790914094 -0.00366116465102
4     15     -0.00149402468786 -0.00454303731012
5     15     -0.00109282999217 -0.00516912008278
6     15     -0.000780159529219 -0.00563528082909
7     15     -0.00048998437636 -0.00591338886067
8     15     -0.000313138594394 -0.00610148344311
9     15     -0.000180912825778 -0.00619492326376
10     15     -0.000143521137048 -0.0062531725487
11     15     -0.000193926738135 -0.00627685809156
12     15     -0.000446291939597 -0.00629063743659
13     15     -0.00112130955179 -0.00629505760118
14     15     -0.00273595700864 -0.00629720625245
15     15     -0.00629720625245 -0.00629720625245
16     15     -0.0136400647978 -0.00629505760118
17     15     -0.0278242652465 -0.00629063743659
18     15     -0.0535003192351 -0.00627685809156
19     15     -0.0970913354909 -0.0062531725487
20     15     -0.166420087588 -0.00619492326376
21     15     -0.269712703191 -0.00610148344311
22     15     -0.413513389033 -0.00591338886067
23     15     -0.600261393359 -0.00563528082909
24     15     -0.825291217749 -0.00516912008278
25     15     -1.07538747469 -0.00454303731012
26     15     -1.32835058383 -0.00366116465102
27     15     -1.55608202654 -0.00260038541609
28     15     -1.72893797138 -0.00134120256025
29     15     -1.82240151449 0
30     15     1.82240151449 -0.00134120256025
31     15     1.72893797138 -0.00260038541609
32     15     1.55608202654 -0.00366116465102
33     15     1.32835058383 -0.00454303731012
34     15     1.07538747469 -0.00516912008278
35     15     0.825291217748 -0.00563528083032
36     15     0.600261393355 -0.00591338886301
37     15     0.413513388957 -0.00610148351658
38     15     0.26971270301 -0.00619492340656
39     15     0.166420085516 -0.00625317450925
40     15     0.0970913308919 -0.00627686191202
41     15     0.0535002862174 -0.00629066849163
42     15     0.0278241973467 -0.00629511745027
43     15     0.0136397196975 -0.00629753494403
44     15     0.00629655156835 -0.00629782415715
45     15     0.00273344288639 -0.00629753494403
46     15     0.00111693599139 -0.00629511745027
47     15     0.000433087799084 -0.00629066849163
48     15     0.000173033359054 -0.00627686191202
49     15     9.27048834236e-05 -0.00625317450925
50     15     0.000108617332328 -0.00619492340656
51     15     0.000169730723596 -0.00610148351658
52     15     0.000309819468104 -0.00591338886301
53     15     0.000489074170884 -0.00563528083032
54     15     0.000779929743811 -0.00516912008278
55     15     0.00109277680036 -0.00454303731012
56     15     0.00149401345108 -0.00366116465102
57     15     0.00183790698658 -0.00260038541609
58     15     0.0021512035045 -0.00134120256024

1     16     -0.00523428348692 -0.00292700575284
2     16     -0.00483847960023 -0.00561428147529
3     16     -0.00420015737266 -0.00797652970701
4     16     -0.00332480389221 -0.00980730891136
5     16     -0.00252211947134 -0.0112365983905
6     16     -0.00171639743542 -0.0121728362967
7     16     -0.00114906389409 -0.0128319158145
8     16     -0.000676604365806 -0.0131953815859
9     16     -0.000415365524951 -0.013429834285
10     16     -0.000251129304897 -0.0135374424529
11     16     -0.00025848266351 -0.0136019983783
12     16     -0.000470381259385 -0.013626087698
13     16     -0.00113445845609 -0.0136392366023
14     16     -0.00273893385539 -0.0136422134491
15     16     -0.00629505760118 -0.0136400647978
16     16     -0.0136329135106 -0.0136329135106
17     16     -0.0278004685449 -0.013609116809
18     16     -0.0534613318101 -0.013570129384
19     16     -0.096991585273 -0.013470379166
20     16     -0.166270142766 -0.0133204343437
21     16     -0.269395489677 -0.0130032208301
22     16     -0.41307176766 -0.0125615994569
23     16     -0.599478512201 -0.0117787182988
24     16     -0.824283219371 -0.0107707199201
25     16     -1.07387735779 -0.00926060302283
26     16     -1.32655762571 -0.00746764490333
27     16     -1.55380047295 -0.00518609131588
28     16     -1.72644875708 -0.00269687701573
29     16     -1.81970463748 0
30     16     1.81970463748 -0.00269687701573
31     16     1.72644875708 -0.00518609131588
32     16     1.55380047295 -0.00746764490333
33     16     1.32655762571 -0.00926060302283
34     16     1.07387735779 -0.0107707199208
35     16     0.824283219369 -0.0117787183
36     16     0.599478512155 -0.012561599501
37     16     0.413071767545 -0.0130032209129
38     16     0.269395488278 -0.0133204356446
39     16     0.166270139511 -0.0134703816496
40     16     0.0969915604002 -0.0135701521413
41     16     0.0534612780214 -0.0136091603373
42     16     0.0278001781053 -0.0136331795787
43     16     0.0136323319509 -0.0136405673252
44     16     0.00629268671161 -0.013644432182
45     16     0.00273456029499 -0.0136433147734
46     16     0.00112043374167 -0.0136398170231
47     16     0.000446705390937 -0.0136261994312
48     16     0.000197180192295 -0.013602052598
49     16     0.000157307534379 -0.013537449947
50     16     0.000216229659188 -0.0134298376202
51     16     0.00040418646265 -0.0131953818811
52     16     0.000673285414855 -0.0128319159344
53     16     0.0011481538034 -0.0121728363018
54     16     0.00171616765324 -0.0112365983924
55     16     0.00252206628141 -0.00980730891136
56     16     0.00332479265543 -0.00797652970701
57     16     0.0042001552183 -0.00561428147529
58     16     0.00483847922694 -0.00292700575284

1     17     -0.0112123044386 -0.00597802095171
2     17     -0.0104234864001 -0.0115630277516
3     17     -0.00890675621658 -0.0162696265955
4     17     -0.00719026626519 -0.0201350889685
5     17     -0.00527921818743 -0.0228921876846
6     17     -0.00373952211959 -0.0249153123688
7     17     -0.00237226624351 -0.0261385147182
8     17     -0.00149329564137 -0.0269552059938
9     17     -0.000831444732557 -0.0273712852014
10     17     -0.000508299882659 -0.0276284557791
11     17     -0.000367229688811 -0.0277372028044
12     17     -0.000533203261511 -0.0278000248065
13     17     -0.00115520863049 -0.0278207749809
14     17     -0.00274684428553 -0.0278286854111
15     17     -0.00629063743659 -0.0278242652465
16     17     -0.013609116809 -0.0278004685449
17     17     -0.0277576874753 -0.0277576874753
18     17     -0.0533446965392 -0.0276410522045
19     17     -0.0968099998964 -0.027459466828
20     17     -0.165862304676 -0.0270516287385
21     17     -0.26881068801 -0.0264668270714
22     17     -0.411968705198 -0.0253637646094
23     17     -0.598018499069 -0.0239037514777
24     17     -0.821949303292 -0.021569835399
25     17     -1.07102501048 -0.0187174880821
26     17     -1.3226698052 -0.014829667579
27     17     -1.54941419531 -0.0104433899434
28     17     -1.72133220452 -0.005326837388
29     17     -1.81437780009 0
30     17     1.81437780009 -0.005326837388
31     17     1.72133220452 -0.0104433899434
32     17     1.54941419531 -0.014829667579
33     17     1.3226698052 -0.0187174880824
34     17     1.07102501048 -0.0215698353995
35     17     0.821949303267 -0.0239037515012
36     17     0.598018499004 -0.0253637646513
37     17     0.411968704357 -0.0264668278393
38     17     0.268810685964 -0.0270516301531
39     17     0.16586228799 -0.0274594816733
40     17     0.0968099620485 -0.0276410800249
41     17     0.0533444789313 -0.0277578791151
42     17     0.0277572289649 -0.0278008282555
43     17     0.0136071293133 -0.0278260308932
44     17     0.00628676368246 -0.0278319539223
45     17     0.00273364014502 -0.0278328740723
46     17     0.00113153276204 -0.0278217750519
47     17     0.00046795589388 -0.027800524549
48     17     0.000260410821996 -0.0277372939193
49     17     0.000266104029298 -0.0276284974243
50     17     0.00047343643663 -0.0273712906469
51     17     0.000820268846828 -0.0269552082627
52     17     0.00148997876999 -0.0261385149076
53     17     0.00237135627056 -0.0249153124404
54     17     0.00373929240621 -0.0228921876875
55     17     0.00527916499939 -0.0201350889695
56     17     0.00719025502939 -0.0162696265955
57     17     0.00890675406221 -0.0115630277516
58     17     0.0104234860268 -0.00597802095171

1     18     -0.0228810716968 -0.0116687672581
2     18     -0.0211131284763 -0.0223584093343
3     18     -0.0181898452526 -0.0316414983704
4     18     -0.0143626638932 -0.0388138959984
5     18     -0.0107774765614 -0.0443121543723
6     18     -0.00734852255085 -0.0479211548036
7     18     -0.00486722479467 -0.0504161133548
8     18     -0.00288506557843 -0.0518078832918
9     18     -0.00171682409826 -0.0526932626575
10     18     -0.000924155201558 -0.0531091179764
11     18     -0.000614844266065 -0.0533567325537
12     18     -0.000628748525905 -0.0534522778181
13     18     -0.00120654138849 -0.0535036105761
14     18     -0.00275733228954 -0.0535140985801
15     18     -0.00627685809156 -0.0535003192351
16     18     -0.013570129384 -0.0534613318101
17     18     -0.0276410522045 -0.0533446965392
18     18     -0.0531525018752 -0.0531525018752
19     18     -0.0963533674596 -0.0526958694384
20     18     -0.165176754588 -0.0520103193498
21     18     -0.267440174233 -0.0506398055726
22     18     -0.410074623993 -0.0487457243676
23     18     -0.594799615634 -0.0455268409326
24     18     -0.817849234231 -0.0414267718714
25     18     -1.0650624924 -0.0354642537918
26     18     -1.3156654808 -0.0284599293844
27     18     -1.54065966539 -0.0197053994578
28     18     -1.71184428254 -0.0102174774802
29     18     -1.80416032261 0
30     18     1.80416032261 -0.0102174774802
31     18     1.71184428254 -0.0197053994578
32     18     1.54065966539 -0.0284599293845
33     18     1.31566548079 -0.035464253792
34     18     1.06506249238 -0.0414267718825
35     18     0.817849234199 -0.0455268409509
36     18     0.594799615186 -0.0487457247695
37     18     0.410074622855 -0.0506398062717
38     18     0.267440164292 -0.0520103279438
39     18     0.165176730993 -0.0526958849411
40     18     0.0963532226081 -0.0531526243816
41     18     0.0531521815905 -0.0533449217224
42     18     0.0276395730272 -0.0534625776601
43     18     0.0135670932253 -0.053502613748
44     18     0.00626584367573 -0.0535235337547
45     18     0.00273643891046 -0.0535207349893
46     18     0.00114523891728 -0.0535070288341
47     18     0.000521929659091 -0.0534530550689
48     18     0.000356367592566 -0.0533570982983
49     18     0.000514020721375 -0.0531091816062
50     18     0.000889328115733 -0.0526932899271
51     18     0.00170567207285 -0.0518078867011
52     18     0.00288175079049 -0.0504161146806
53     18     0.00486631604148 -0.0479211549097
54     18     0.00734829290628 -0.0443121544096
55     18     0.0107774234091 -0.0388138959998
56     18     0.0143626526584 -0.0316414983708
57     18     0.0181898430987 -0.0223584093343
58     18     0.021113128103 -0.0116687672581

1     19     -0.0443417716675 -0.0214606999707
2     19     -0.0409821014717 -0.0413296729661
3     19     -0.0347960328081 -0.0579358605216
4     19     -0.0277123006977 -0.071285497326
5     19     -0.0202208280891 -0.0807288488538
6     19     -0.0141116952516 -0.0874920215546
7     19     -0.00895048870194 -0.0915752854618
8     19     -0.00555578096092 -0.0942460008443
9     19     -0.0030891020054 -0.0956182787515
10     19     -0.00176128257372 -0.0964554061236
11     19     -0.000975512770337 -0.0968160746279
12     19     -0.000835812013058 -0.0970231381151
13     19     -0.00127558417788 -0.0970921809044
14     19     -0.0027801724189 -0.0971150210338
15     19     -0.0062531725487 -0.0970913354909
16     19     -0.013470379166 -0.096991585273
17     19     -0.027459466828 -0.0968099998964
18     19     -0.0526958694384 -0.0963533674596
19     19     -0.0956311927599 -0.0956311927599
20     19     -0.163652143781 -0.0941065819525
21     19     -0.265229098821 -0.0918955065408
22     19     -0.406095048715 -0.0879159312634
23     19     -0.589492678478 -0.0826089941075
24     19     -0.809648154267 -0.0744079141439
25     19     -1.05499599248 -0.0643414142307
26     19     -1.30224401966 -0.0509199530934
27     19     -1.52548585424 -0.0357461419427
28     19     -1.69433634627 -0.0182382056698
29     19     -1.78592211694 0
30     19     1.78592211694 -0.0182382056698
31     19     1.69433634627 -0.0357461419427
32     19     1.52548585424 -0.0509199530934
33     19     1.30224401965 -0.0643414142353
34     19     1.05499599247 -0.0744079141507
35     19     0.809648154056 -0.082608994293
36     19     0.58949267792 -0.0879159315585
37     19     0.406095043475 -0.0918955109376
38     19     0.265229085836 -0.0941065893935
39     19     0.163652058372 -0.0956312620149
40     19     0.0956309950814 -0.0963534895417
41     19     0.0526948942318 -0.0968107769004
42     19     0.0274573650727 -0.0969929848549
43     19     0.01346225008 -0.0970978280002
44     19     0.00623691817725 -0.0971267534987
45     19     0.00272935616527 -0.0971338362438
46     19     0.00118176240736 -0.0970973127538
47     19     0.000593616159697 -0.0970256262531
48     19     0.000565378290154 -0.0968166155556
49     19     0.000874991509424 -0.0964556447675
50     19     0.00172665435699 -0.0956183185263
51     19     0.00307797384485 -0.0942460167543
52     19     0.00555248017371 -0.091575287371
53     19     0.00894958116851 -0.087492022244
54     19     0.0141114662435 -0.0807288489068
55     19     0.0202207749727 -0.0712854973432
56     19     0.0277122894794 -0.0579358605222
57     19     0.0347960306547 -0.0413296729663
58     19     0.0409821010986 -0.0214606999707

1     20     -0.0821880985742 -0.0378463269068
2     20     -0.075348731636 -0.0722129570711
3     20     -0.0639711497828 -0.101388074046
4     20     -0.0498584357983 -0.123534209146
5     20     -0.0366707313785 -0.139984112436
6     20     -0.0247525022761 -0.15062491946
7     20     -0.0160945230416 -0.1577689538
8     20     -0.0095176929783 -0.161730865817
9     20     -0.00555732541892 -0.164199089231
10     20     -0.00292484154651 -0.165362648204
11     20     -0.00166163043817 -0.166048765872
12     20     -0.00110262080868 -0.166315574667
13     20     -0.0014164651458 -0.166456455635
14     20     -0.00280205365697 -0.166478336873
15     20     -0.00619492326376 -0.166420087588
16     20     -0.0133204343437 -0.166270142766
17     20     -0.0270516287385 -0.165862304676
18     20     -0.0520103193498 -0.165176754588
19     20     -0.0941065819525 -0.163652143781
20     20     -0.161324462508 -0.161324462508
21     20     -0.260806529123 -0.15690189281
22     20     -0.399903232829 -0.150710076923
23     20     -0.57936079811 -0.140578196555
24     20     -0.796621046021 -0.127551088309
25     20     -1.03654115734 -0.109096253164
26     20     -1.28043316487 -0.0872853983775
27     20     -1.49864191453 -0.0604414586683
28     20     -1.66515767812 -0.0312627905214
29     20     -1.75465932642 0
30     20     1.75465932642 -0.0312627905215
31     20     1.66515767812 -0.0604414586683
32     20     1.49864191453 -0.0872853983791
33     20     1.28043316487 -0.109096253166
34     20     1.03654115725 -0.127551088384
35     20     0.796621045782 -0.140578196659
36     20     0.579360795679 -0.1507100789
37     20     0.399903226551 -0.156901895825
38     20     0.260806484699 -0.161324496962
39     20     0.161324355131 -0.163652200203
40     20     0.0941060142684 -0.165177181016
41     20     0.0520090382418 -0.165863037006
42     20     0.0270463334949 -0.166274068584
43     20     0.013309310285 -0.166427008379
44     20     0.00615781648826 -0.166506110068
45     20     0.00272975816352 -0.166505708069
46     20     0.00121732928004 -0.166470141197
47     20     0.000744612512756 -0.166319144844
48     20     0.000834134455649 -0.166050388678
49     20     0.00156239389811 -0.165362986289
50     20     0.00289041220368 -0.164199228443
51     20     0.00554631419623 -0.161730888091
52     20     0.00951440619181 -0.157768962073
53     20     0.0160936228268 -0.150624920415
54     20     0.0247522739043 -0.139984112754
55     20     0.0366706785568 -0.12353420917
56     20     0.0498584245967 -0.101388074053
57     20     0.0639711476361 -0.0722129570714
58     20     0.0753487312631 -0.0378463269068

1     21     -0.145631169965 -0.0634430713906
2     21     -0.133010955676 -0.121105295431
3     21     -0.110981096574 -0.168115242222
4     21     -0.0861792914796 -0.204436097903
5     21     -0.061621721556 -0.22938708808
6     21     -0.0419041151732 -0.246538700978
7     21     -0.0262259183869 -0.256670096323
8     21     -0.0159369432806 -0.263089346625
9     21     -0.00881604785456 -0.266348069061
10     21     -0.00487834110351 -0.268301568618
11     21     -0.0024984858021 -0.269138423982
12     21     -0.00158088455793 -0.269616687731
13     21     -0.00156959487644 -0.269769817462
14     21     -0.00283837920715 -0.269806143012
15     21     -0.00610148344311 -0.269712703191
16     21     -0.0130032208301 -0.269395489677
17     21     -0.0264668270714 -0.26881068801
18     21     -0.0506398055726 -0.267440174233
19     21     -0.0918955065408 -0.265229098821
20     21     -0.15690189281 -0.260806529123
21     21     -0.254288748831 -0.254288748831
22     21     -0.388645274164 -0.243030790166
23     21     -0.564162448441 -0.227832440498
24     21     -0.773823598807 -0.205034993284
25     21     -1.00831558112 -0.176809417061
26     21     -1.24352287911 -0.139899131295
27     21     -1.4566982209 -0.0979554376653
28     21     -1.61722207956 -0.050019839107
29     21     -1.70463948731 0
30     21     1.70463948731 -0.050019839107
31     21     1.61722207956 -0.0979554376658
32     21     1.4566982209 -0.139899131296
33     21     1.24352287907 -0.176809417088
34     21     1.00831558103 -0.205034993313
35     21     0.773823597821 -0.227832441273
36     21     0.564162445792 -0.24303079116
37     21     0.388645253895 -0.254288763816
38     21     0.254288697775 -0.26080655074
39     21     0.156901602381 -0.265229303491
40     21     0.0918948219675 -0.267440495792
41     21     0.0506367725529 -0.26881276148
42     21     0.0264601530191 -0.269398941956
43     21     0.0129794191604 -0.269728833081
44     21     0.00605273026478 -0.269833919304
45     21     0.00269497133635 -0.269868706132
46     21     0.00129717697329 -0.269788858438
47     21     0.000907857763382 -0.269625613188
48     21     0.00131909229651 -0.269140655347
49     21     0.00240053398743 -0.268302515258
50     21     0.00484466907249 -0.266348258389
51     21     0.00880515356972 -0.263089419015
52     21     0.0159337177472 -0.25667010746
53     21     0.0262250254906 -0.246538704796
54     21     0.0419038901955 -0.229387088505
55     21     0.0616216690289 -0.204436098033
56     21     0.0861792803983 -0.168115242231
57     21     0.110981094434 -0.121105295433
58     21     0.133010955306 -0.0634430713907

1     22     -0.248371614663 -0.102740444698
2     22     -0.224050586039 -0.193780075061
3     22     -0.184730757993 -0.267529736481
4     22     -0.139625529864 -0.320975974865
5     22     -0.0991024959765 -0.358456749286
6     22     -0.0651492381988 -0.381701872311
7     22     -0.0411026553529 -0.396578609278
8     22     -0.0239359956727 -0.40457766167
9     22     -0.0136542917292 -0.409415905544
10     22     -0.00710708959858 -0.411644654039
11     22     -0.0038030759308 -0.412949244168
12     22     -0.00207270009254 -0.413441059703
13     22     -0.0018232482434 -0.41369471307
14     22     -0.00284514975282 -0.413701483615
15     22     -0.00591338886067 -0.413513389033
16     22     -0.0125615994569 -0.41307176766
17     22     -0.0253637646094 -0.411968705198
18     22     -0.0487457243676 -0.410074623993
19     22     -0.0879159312634 -0.406095048715
20     22     -0.150710076923 -0.399903232829
21     22     -0.243030790166 -0.388645274164
22     22     -0.372646992998 -0.372646992998
23     22     -0.53883185209 -0.347316396647
24     22     -0.740893779859 -0.314386577699
25     22     -0.962720474949 -0.268791471532
26     22     -1.18924293455 -0.214511526973
27     22     -1.39078688375 -0.14860018983
28     22     -1.54531875749 -0.0766968677564
29     22     -1.62794261956 0
30     22     1.62794261956 -0.0766968677566
31     22     1.54531875749 -0.14860018983
32     22     1.39078688374 -0.214511526981
33     22     1.18924293452 -0.268791471537
34     22     0.962720474602 -0.314386577962
35     22     0.740893778892 -0.347316396891
36     22     0.538831844037 -0.372646998646
37     22     0.372646971903 -0.388645280637
38     22     0.243030660414 -0.399903317998
39     22     0.150709758215 -0.406095162164
40     22     0.0879144118736 -0.410075572258
41     22     0.0487422320224 -0.411970112789
42     22     0.0253504123637 -0.413079853444
43     22     0.0125329440672 -0.413526328537
44     22     0.00582323733041 -0.413755821472
45     22     0.00266498484456 -0.413785807963
46     22     0.00134746976416 -0.413735515172
47     22     0.00119041261903 -0.413452960317
48     22     0.00181760192662 -0.412954450687
49     22     0.00370908107035 -0.411645903604
50     22     0.00707417487938 -0.409416397797
51     22     0.0136437950331 -0.404577756334
52     22     0.0239328313925 -0.396578642688
53     22     0.0411017909177 -0.381701877261
54     22     0.0651490166153 -0.358456750841
55     22     0.0991024448383 -0.320975975032
56     22     0.139625518903 -0.267529736527
57     22     0.184730755896 -0.193780075065
58     22     0.224050585671 -0.102740444699

1     23     -0.40898795197 -0.160616337306
2     23     -0.363643881174 -0.300209632441
3     23     -0.291405791576 -0.406884666024
4     23     -0.215629577021 -0.482888713181
5     23     -0.147745106985 -0.531531324189
6     23     -0.0962197631234 -0.562601849114
7     23     -0.0584340985682 -0.579933292329
8     23     -0.0343896304466 -0.590386927103
9     23     -0.0187206398713 -0.595453275245
10     23     -0.0100925925337 -0.59843877818
11     23     -0.00502051635681 -0.599656218606
12     23     -0.0027762711289 -0.600359789643
13     23     -0.0020120394126 -0.600548580812
14     23     -0.00283607033114 -0.60053950139
15     23     -0.00563528082909 -0.600261393359
16     23     -0.0117787182988 -0.599478512201
17     23     -0.0239037514777 -0.598018499069
18     23     -0.0455268409326 -0.594799615634
